#Time,Time_usec,ProducerName,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,HardwareCorrupted,AnonHugePages,ShmemHugePages,ShmemPmdMapped,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1727445818.002332,2332,aefb57a6659b,1,0,0,115386068,97844800,110571584,2124432,7655100,0,7500228,4044624,1770720,36032,5729508,4008592,256,256,2097148,2097148,1056,0,1765872,580656,41512,4863372,3953796,909576,43520,52956,0,0,0,59790180,15425200,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445819.001564,1564,aefb57a6659b,1,0,0,115386068,97826576,110553372,2124440,7655108,0,7516944,4044640,1787432,36044,5729512,4008596,256,256,2097148,2097148,1088,0,1782876,581484,41516,4863624,3953800,909824,43840,53984,0,0,0,59790180,15686996,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445820.002149,2149,aefb57a6659b,1,0,0,115386068,97826676,110553476,2124452,7655112,0,7516504,4044624,1786992,36024,5729512,4008600,256,256,2097148,2097148,1088,0,1782328,581668,41516,4863600,3953800,909800,43792,53868,0,0,0,59790180,15682396,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445821.001330,1330,aefb57a6659b,1,0,0,115386068,97826900,110553700,2124460,7655112,0,7516348,4044632,1786836,36032,5729512,4008600,256,256,2097148,2097148,1088,0,1782144,581564,41516,4863600,3953800,909800,43760,53804,0,0,0,59790180,15682396,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445822.001868,1868,aefb57a6659b,1,0,0,115386068,97828300,110555140,2124468,7655120,0,7516128,4044636,1786580,36032,5729548,4008604,256,256,2097148,2097148,1092,0,1781296,581888,41516,4863616,3953800,909816,43808,54168,0,0,0,59790180,15670236,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445823.002018,2018,aefb57a6659b,1,0,0,115386068,97827276,110554116,2124476,7655120,0,7516400,4044636,1786852,36032,5729548,4008604,256,256,2097148,2097148,1092,0,1781572,582004,41516,4863616,3953800,909816,43840,54268,0,0,0,59790180,15670236,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445824.002546,2546,aefb57a6659b,1,0,0,115386068,97827448,110554296,2124488,7655128,0,7517488,4044644,1787940,36032,5729548,4008612,256,256,2097148,2097148,1092,0,1783048,581668,41516,4863616,3953800,909816,43760,53876,0,0,0,59790180,15674560,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445825.001727,1727,aefb57a6659b,1,0,0,115386068,97827468,110554316,2124492,7655128,0,7517316,4044644,1787768,36032,5729548,4008612,256,256,2097148,2097148,1092,0,1782740,581588,41516,4863616,3953800,909816,43712,53736,0,0,0,59790180,15674560,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445826.002206,2206,aefb57a6659b,1,0,0,115386068,97828416,110555268,2124496,7655132,0,7517044,4044648,1787496,36032,5729548,4008616,256,256,2097148,2097148,1092,0,1782572,581460,41516,4863616,3953800,909816,43744,53652,0,0,0,59790180,15671396,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445827.001395,1395,aefb57a6659b,1,0,0,115386068,97829052,110555904,2124512,7655132,0,7516356,4044648,1786808,36032,5729548,4008616,256,256,2097148,2097148,1092,0,1781700,581448,41516,4863616,3953800,909816,43696,53548,0,0,0,59790180,15671396,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445828.001941,1941,aefb57a6659b,1,0,0,115386068,97828084,110555000,2124524,7655148,0,7516780,4044664,1787184,36032,5729596,4008632,256,256,2097148,2097148,1096,0,1782380,581640,41516,4863616,3953800,909816,43776,53928,0,0,0,59790180,15666876,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445829.002117,2117,aefb57a6659b,1,0,0,115386068,97829192,110556112,2124536,7655148,0,7516600,4044668,1787004,36032,5729596,4008636,256,256,2097148,2097148,1096,0,1781984,581432,41516,4863616,3953800,909816,43712,53752,0,0,0,59790180,15659468,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445830.002614,2614,aefb57a6659b,1,0,0,115386068,97830004,110556928,2124548,7655152,0,7516824,4044672,1787228,36032,5729596,4008640,256,256,2097148,2097148,1096,0,1782168,581508,41516,4863616,3953800,909816,43712,53784,0,0,0,59790180,15659468,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445831.001789,1789,aefb57a6659b,1,0,0,115386068,97830048,110556980,2124560,7655156,0,7517036,4044680,1787440,36032,5729596,4008648,256,256,2097148,2097148,1096,0,1782452,581664,41516,4863640,3953800,909840,43760,53872,0,0,0,59790180,15657436,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445832.002307,2307,aefb57a6659b,1,0,0,115386068,97830428,110557424,2124576,7655164,0,7517300,4044692,1787652,36032,5729648,4008660,256,256,2097148,2097148,1100,0,1782676,581736,41516,4863640,3953800,909840,43760,53908,0,0,0,59790180,15657436,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445833.001536,1536,aefb57a6659b,1,0,0,115386068,97830824,110557824,2124584,7655168,0,7517344,4044696,1787696,36032,5729648,4008664,256,256,2097148,2097148,1100,0,1782600,581880,41516,4863644,3953800,909844,43760,53760,0,0,0,59790180,15654916,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727445834.002068,2068,aefb57a6659b,1,0,0,115386068,97831180,110558180,2124596,7655168,0,7517300,4044696,1787652,36032,5729648,4008664,256,256,2097148,2097148,1100,0,1782620,581896,41516,4863644,3953800,909844,43776,53788,0,0,0,59790180,15654916,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
